6,4,8,12,1,0,9,7,14,3,5,10,2,13,11,15,U

6,4,8,12,1,3,9,7,14,0,5,10,2,13,11,15,R

6,4,8,12,1,3,9,7,0,14,5,10,2,13,11,15,U

6,4,8,12,1,3,9,7,2,14,5,10,0,13,11,15,L

6,4,8,12,1,3,9,7,2,14,5,10,13,0,11,15,D

6,4,8,12,1,3,9,7,2,0,5,10,13,14,11,15,L

6,4,8,12,1,3,9,7,2,5,0,10,13,14,11,15,D

6,4,8,12,1,3,0,7,2,5,9,10,13,14,11,15,L

6,4,8,12,1,3,7,0,2,5,9,10,13,14,11,15,D

6,4,8,0,1,3,7,12,2,5,9,10,13,14,11,15,R

6,4,0,8,1,3,7,12,2,5,9,10,13,14,11,15,R

6,0,4,8,1,3,7,12,2,5,9,10,13,14,11,15,U

6,3,4,8,1,0,7,12,2,5,9,10,13,14,11,15,R

6,3,4,8,0,1,7,12,2,5,9,10,13,14,11,15,U

6,3,4,8,2,1,7,12,0,5,9,10,13,14,11,15,L

6,3,4,8,2,1,7,12,5,0,9,10,13,14,11,15,L

6,3,4,8,2,1,7,12,5,9,0,10,13,14,11,15,L

6,3,4,8,2,1,7,12,5,9,10,0,13,14,11,15,D

6,3,4,8,2,1,7,0,5,9,10,12,13,14,11,15,D

6,3,4,0,2,1,7,8,5,9,10,12,13,14,11,15,R

6,3,0,4,2,1,7,8,5,9,10,12,13,14,11,15,R

6,0,3,4,2,1,7,8,5,9,10,12,13,14,11,15,R

0,6,3,4,2,1,7,8,5,9,10,12,13,14,11,15,U

2,6,3,4,0,1,7,8,5,9,10,12,13,14,11,15,L

2,6,3,4,1,0,7,8,5,9,10,12,13,14,11,15,D

2,0,3,4,1,6,7,8,5,9,10,12,13,14,11,15,R

0,2,3,4,1,6,7,8,5,9,10,12,13,14,11,15,U

1,2,3,4,0,6,7,8,5,9,10,12,13,14,11,15,U

1,2,3,4,5,6,7,8,0,9,10,12,13,14,11,15,L

1,2,3,4,5,6,7,8,9,0,10,12,13,14,11,15,L

1,2,3,4,5,6,7,8,9,10,0,12,13,14,11,15,U

1,2,3,4,5,6,7,8,9,10,11,12,13,14,0,15,L

8,12,9,6,13,3,5,0,10,1,4,7,2,11,14,15,R

8,12,9,6,13,3,0,5,10,1,4,7,2,11,14,15,D

8,12,0,6,13,3,9,5,10,1,4,7,2,11,14,15,R

8,0,12,6,13,3,9,5,10,1,4,7,2,11,14,15,U

8,3,12,6,13,0,9,5,10,1,4,7,2,11,14,15,U

8,3,12,6,13,1,9,5,10,0,4,7,2,11,14,15,U

8,3,12,6,13,1,9,5,10,11,4,7,2,0,14,15,R

8,3,12,6,13,1,9,5,10,11,4,7,0,2,14,15,D

8,3,12,6,13,1,9,5,0,11,4,7,10,2,14,15,D

8,3,12,6,0,1,9,5,13,11,4,7,10,2,14,15,L

8,3,12,6,1,0,9,5,13,11,4,7,10,2,14,15,L

8,3,12,6,1,9,0,5,13,11,4,7,10,2,14,15,L

8,3,12,6,1,9,5,0,13,11,4,7,10,2,14,15,D

8,3,12,0,1,9,5,6,13,11,4,7,10,2,14,15,R

8,3,0,12,1,9,5,6,13,11,4,7,10,2,14,15,R

8,0,3,12,1,9,5,6,13,11,4,7,10,2,14,15,R

0,8,3,12,1,9,5,6,13,11,4,7,10,2,14,15,U

1,8,3,12,0,9,5,6,13,11,4,7,10,2,14,15,L

1,8,3,12,9,0,5,6,13,11,4,7,10,2,14,15,L

1,8,3,12,9,5,0,6,13,11,4,7,10,2,14,15,L

1,8,3,12,9,5,6,0,13,11,4,7,10,2,14,15,D

1,8,3,0,9,5,6,12,13,11,4,7,10,2,14,15,R

1,8,0,3,9,5,6,12,13,11,4,7,10,2,14,15,U

1,8,6,3,9,5,0,12,13,11,4,7,10,2,14,15,U

1,8,6,3,9,5,4,12,13,11,0,7,10,2,14,15,R

1,8,6,3,9,5,4,12,13,0,11,7,10,2,14,15,U

1,8,6,3,9,5,4,12,13,2,11,7,10,0,14,15,R

1,8,6,3,9,5,4,12,13,2,11,7,0,10,14,15,D

1,8,6,3,9,5,4,12,0,2,11,7,13,10,14,15,D

1,8,6,3,0,5,4,12,9,2,11,7,13,10,14,15,L

1,8,6,3,5,0,4,12,9,2,11,7,13,10,14,15,U

1,8,6,3,5,2,4,12,9,0,11,7,13,10,14,15,L

1,8,6,3,5,2,4,12,9,11,0,7,13,10,14,15,L

1,8,6,3,5,2,4,12,9,11,7,0,13,10,14,15,D

1,8,6,3,5,2,4,0,9,11,7,12,13,10,14,15,R

1,8,6,3,5,2,0,4,9,11,7,12,13,10,14,15,D

1,8,0,3,5,2,6,4,9,11,7,12,13,10,14,15,R

1,0,8,3,5,2,6,4,9,11,7,12,13,10,14,15,U

1,2,8,3,5,0,6,4,9,11,7,12,13,10,14,15,L

1,2,8,3,5,6,0,4,9,11,7,12,13,10,14,15,D

1,2,0,3,5,6,8,4,9,11,7,12,13,10,14,15,L

1,2,3,0,5,6,8,4,9,11,7,12,13,10,14,15,U

1,2,3,4,5,6,8,0,9,11,7,12,13,10,14,15,R

1,2,3,4,5,6,0,8,9,11,7,12,13,10,14,15,U

1,2,3,4,5,6,7,8,9,11,0,12,13,10,14,15,R

1,2,3,4,5,6,7,8,9,0,11,12,13,10,14,15,U

1,2,3,4,5,6,7,8,9,10,11,12,13,0,14,15,L

1,2,3,4,5,6,7,8,9,10,11,12,13,14,0,15,L

5,13,9,2,1,11,15,10,8,6,7,4,14,12,3,0,R

5,13,9,2,1,11,15,10,8,6,7,4,14,12,0,3,D

5,13,9,2,1,11,15,10,8,6,0,4,14,12,7,3,R

5,13,9,2,1,11,15,10,8,0,6,4,14,12,7,3,D

5,13,9,2,1,0,15,10,8,11,6,4,14,12,7,3,D

5,0,9,2,1,13,15,10,8,11,6,4,14,12,7,3,R

0,5,9,2,1,13,15,10,8,11,6,4,14,12,7,3,U

1,5,9,2,0,13,15,10,8,11,6,4,14,12,7,3,L

1,5,9,2,13,0,15,10,8,11,6,4,14,12,7,3,L

1,5,9,2,13,15,0,10,8,11,6,4,14,12,7,3,U

1,5,9,2,13,15,6,10,8,11,0,4,14,12,7,3,R

1,5,9,2,13,15,6,10,8,0,11,4,14,12,7,3,D

1,5,9,2,13,0,6,10,8,15,11,4,14,12,7,3,D

1,0,9,2,13,5,6,10,8,15,11,4,14,12,7,3,L

1,9,0,2,13,5,6,10,8,15,11,4,14,12,7,3,U

1,9,6,2,13,5,0,10,8,15,11,4,14,12,7,3,L

1,9,6,2,13,5,10,0,8,15,11,4,14,12,7,3,U

1,9,6,2,13,5,10,4,8,15,11,0,14,12,7,3,U

1,9,6,2,13,5,10,4,8,15,11,3,14,12,7,0,R

1,9,6,2,13,5,10,4,8,15,11,3,14,12,0,7,R

1,9,6,2,13,5,10,4,8,15,11,3,14,0,12,7,D

1,9,6,2,13,5,10,4,8,0,11,3,14,15,12,7,R

1,9,6,2,13,5,10,4,0,8,11,3,14,15,12,7,D

1,9,6,2,0,5,10,4,13,8,11,3,14,15,12,7,L

1,9,6,2,5,0,10,4,13,8,11,3,14,15,12,7,D

1,0,6,2,5,9,10,4,13,8,11,3,14,15,12,7,L

1,6,0,2,5,9,10,4,13,8,11,3,14,15,12,7,L

1,6,2,0,5,9,10,4,13,8,11,3,14,15,12,7,U

1,6,2,4,5,9,10,0,13,8,11,3,14,15,12,7,U

1,6,2,4,5,9,10,3,13,8,11,0,14,15,12,7,U

1,6,2,4,5,9,10,3,13,8,11,7,14,15,12,0,R

1,6,2,4,5,9,10,3,13,8,11,7,14,15,0,12,D

1,6,2,4,5,9,10,3,13,8,0,7,14,15,11,12,R

1,6,2,4,5,9,10,3,13,0,8,7,14,15,11,12,D

1,6,2,4,5,0,10,3,13,9,8,7,14,15,11,12,L

1,6,2,4,5,10,0,3,13,9,8,7,14,15,11,12,L

1,6,2,4,5,10,3,0,13,9,8,7,14,15,11,12,U

1,6,2,4,5,10,3,7,13,9,8,0,14,15,11,12,R

1,6,2,4,5,10,3,7,13,9,0,8,14,15,11,12,U

1,6,2,4,5,10,3,7,13,9,11,8,14,15,0,12,R

1,6,2,4,5,10,3,7,13,9,11,8,14,0,15,12,R

1,6,2,4,5,10,3,7,13,9,11,8,0,14,15,12,D

1,6,2,4,5,10,3,7,0,9,11,8,13,14,15,12,L

1,6,2,4,5,10,3,7,9,0,11,8,13,14,15,12,D

1,6,2,4,5,0,3,7,9,10,11,8,13,14,15,12,D

1,0,2,4,5,6,3,7,9,10,11,8,13,14,15,12,L

1,2,0,4,5,6,3,7,9,10,11,8,13,14,15,12,U

1,2,3,4,5,6,0,7,9,10,11,8,13,14,15,12,L

1,2,3,4,5,6,7,0,9,10,11,8,13,14,15,12,U

1,2,3,4,5,6,7,8,9,10,11,0,13,14,15,12,U

8,6,1,4,5,11,12,14,0,2,3,10,15,9,13,7,L

8,6,1,4,5,11,12,14,2,0,3,10,15,9,13,7,L

8,6,1,4,5,11,12,14,2,3,0,10,15,9,13,7,U

8,6,1,4,5,11,12,14,2,3,13,10,15,9,0,7,L

8,6,1,4,5,11,12,14,2,3,13,10,15,9,7,0,D

8,6,1,4,5,11,12,14,2,3,13,0,15,9,7,10,D

8,6,1,4,5,11,12,0,2,3,13,14,15,9,7,10,R

8,6,1,4,5,11,0,12,2,3,13,14,15,9,7,10,R

8,6,1,4,5,0,11,12,2,3,13,14,15,9,7,10,U

8,6,1,4,5,3,11,12,2,0,13,14,15,9,7,10,L

8,6,1,4,5,3,11,12,2,13,0,14,15,9,7,10,L

8,6,1,4,5,3,11,12,2,13,14,0,15,9,7,10,D

8,6,1,4,5,3,11,0,2,13,14,12,15,9,7,10,R

8,6,1,4,5,3,0,11,2,13,14,12,15,9,7,10,R

8,6,1,4,5,0,3,11,2,13,14,12,15,9,7,10,D

8,0,1,4,5,6,3,11,2,13,14,12,15,9,7,10,R

0,8,1,4,5,6,3,11,2,13,14,12,15,9,7,10,U

5,8,1,4,0,6,3,11,2,13,14,12,15,9,7,10,U

5,8,1,4,2,6,3,11,0,13,14,12,15,9,7,10,L

5,8,1,4,2,6,3,11,13,0,14,12,15,9,7,10,U

5,8,1,4,2,6,3,11,13,9,14,12,15,0,7,10,R

5,8,1,4,2,6,3,11,13,9,14,12,0,15,7,10,D

5,8,1,4,2,6,3,11,0,9,14,12,13,15,7,10,L

5,8,1,4,2,6,3,11,9,0,14,12,13,15,7,10,D

5,8,1,4,2,0,3,11,9,6,14,12,13,15,7,10,D

5,0,1,4,2,8,3,11,9,6,14,12,13,15,7,10,L

5,1,0,4,2,8,3,11,9,6,14,12,13,15,7,10,U

5,1,3,4,2,8,0,11,9,6,14,12,13,15,7,10,R

5,1,3,4,2,0,8,11,9,6,14,12,13,15,7,10,R

5,1,3,4,0,2,8,11,9,6,14,12,13,15,7,10,D

0,1,3,4,5,2,8,11,9,6,14,12,13,15,7,10,L

1,0,3,4,5,2,8,11,9,6,14,12,13,15,7,10,U

1,2,3,4,5,0,8,11,9,6,14,12,13,15,7,10,U

1,2,3,4,5,6,8,11,9,0,14,12,13,15,7,10,L

1,2,3,4,5,6,8,11,9,14,0,12,13,15,7,10,U

1,2,3,4,5,6,8,11,9,14,7,12,13,15,0,10,L

1,2,3,4,5,6,8,11,9,14,7,12,13,15,10,0,D

1,2,3,4,5,6,8,11,9,14,7,0,13,15,10,12,D

1,2,3,4,5,6,8,0,9,14,7,11,13,15,10,12,R

1,2,3,4,5,6,0,8,9,14,7,11,13,15,10,12,U

1,2,3,4,5,6,7,8,9,14,0,11,13,15,10,12,U

1,2,3,4,5,6,7,8,9,14,10,11,13,15,0,12,R

1,2,3,4,5,6,7,8,9,14,10,11,13,0,15,12,D

1,2,3,4,5,6,7,8,9,0,10,11,13,14,15,12,L

1,2,3,4,5,6,7,8,9,10,0,11,13,14,15,12,L

1,2,3,4,5,6,7,8,9,10,11,0,13,14,15,12,U

1,12,14,9,15,5,3,11,13,4,0,2,6,10,7,8,R

1,12,14,9,15,5,3,11,13,0,4,2,6,10,7,8,D

1,12,14,9,15,0,3,11,13,5,4,2,6,10,7,8,L

1,12,14,9,15,3,0,11,13,5,4,2,6,10,7,8,U

1,12,14,9,15,3,4,11,13,5,0,2,6,10,7,8,L

1,12,14,9,15,3,4,11,13,5,2,0,6,10,7,8,D

1,12,14,9,15,3,4,0,13,5,2,11,6,10,7,8,R

1,12,14,9,15,3,0,4,13,5,2,11,6,10,7,8,D

1,12,0,9,15,3,14,4,13,5,2,11,6,10,7,8,L

1,12,9,0,15,3,14,4,13,5,2,11,6,10,7,8,U

1,12,9,4,15,3,14,0,13,5,2,11,6,10,7,8,R

1,12,9,4,15,3,0,14,13,5,2,11,6,10,7,8,D

1,12,0,4,15,3,9,14,13,5,2,11,6,10,7,8,R

1,0,12,4,15,3,9,14,13,5,2,11,6,10,7,8,U

1,3,12,4,15,0,9,14,13,5,2,11,6,10,7,8,L

1,3,12,4,15,9,0,14,13,5,2,11,6,10,7,8,U

1,3,12,4,15,9,2,14,13,5,0,11,6,10,7,8,U

1,3,12,4,15,9,2,14,13,5,7,11,6,10,0,8,R

1,3,12,4,15,9,2,14,13,5,7,11,6,0,10,8,R

1,3,12,4,15,9,2,14,13,5,7,11,0,6,10,8,D

1,3,12,4,15,9,2,14,0,5,7,11,13,6,10,8,L

1,3,12,4,15,9,2,14,5,0,7,11,13,6,10,8,D

1,3,12,4,15,0,2,14,5,9,7,11,13,6,10,8,R

1,3,12,4,0,15,2,14,5,9,7,11,13,6,10,8,U

1,3,12,4,5,15,2,14,0,9,7,11,13,6,10,8,L

1,3,12,4,5,15,2,14,9,0,7,11,13,6,10,8,D

1,3,12,4,5,0,2,14,9,15,7,11,13,6,10,8,L

1,3,12,4,5,2,0,14,9,15,7,11,13,6,10,8,U

1,3,12,4,5,2,7,14,9,15,0,11,13,6,10,8,R

1,3,12,4,5,2,7,14,9,0,15,11,13,6,10,8,U

1,3,12,4,5,2,7,14,9,6,15,11,13,0,10,8,L

1,3,12,4,5,2,7,14,9,6,15,11,13,10,0,8,D

1,3,12,4,5,2,7,14,9,6,0,11,13,10,15,8,L

1,3,12,4,5,2,7,14,9,6,11,0,13,10,15,8,D

1,3,12,4,5,2,7,0,9,6,11,14,13,10,15,8,R

1,3,12,4,5,2,0,7,9,6,11,14,13,10,15,8,D

1,3,0,4,5,2,12,7,9,6,11,14,13,10,15,8,R

1,0,3,4,5,2,12,7,9,6,11,14,13,10,15,8,U

1,2,3,4,5,0,12,7,9,6,11,14,13,10,15,8,U

1,2,3,4,5,6,12,7,9,0,11,14,13,10,15,8,L

1,2,3,4,5,6,12,7,9,11,0,14,13,10,15,8,L

1,2,3,4,5,6,12,7,9,11,14,0,13,10,15,8,U

1,2,3,4,5,6,12,7,9,11,14,8,13,10,15,0,R

1,2,3,4,5,6,12,7,9,11,14,8,13,10,0,15,D

1,2,3,4,5,6,12,7,9,11,0,8,13,10,14,15,D

1,2,3,4,5,6,0,7,9,11,12,8,13,10,14,15,L

1,2,3,4,5,6,7,0,9,11,12,8,13,10,14,15,U

1,2,3,4,5,6,7,8,9,11,12,0,13,10,14,15,R

1,2,3,4,5,6,7,8,9,11,0,12,13,10,14,15,R

1,2,3,4,5,6,7,8,9,0,11,12,13,10,14,15,U

1,2,3,4,5,6,7,8,9,10,11,12,13,0,14,15,L

1,2,3,4,5,6,7,8,9,10,11,12,13,14,0,15,L

3,13,2,1,7,11,0,9,12,10,4,5,6,15,8,14,R

3,13,2,1,7,0,11,9,12,10,4,5,6,15,8,14,R

3,13,2,1,0,7,11,9,12,10,4,5,6,15,8,14,D

0,13,2,1,3,7,11,9,12,10,4,5,6,15,8,14,L

13,0,2,1,3,7,11,9,12,10,4,5,6,15,8,14,L

13,2,0,1,3,7,11,9,12,10,4,5,6,15,8,14,U

13,2,11,1,3,7,0,9,12,10,4,5,6,15,8,14,R

13,2,11,1,3,0,7,9,12,10,4,5,6,15,8,14,R

13,2,11,1,0,3,7,9,12,10,4,5,6,15,8,14,D

0,2,11,1,13,3,7,9,12,10,4,5,6,15,8,14,L

2,0,11,1,13,3,7,9,12,10,4,5,6,15,8,14,L

2,11,0,1,13,3,7,9,12,10,4,5,6,15,8,14,U

2,11,7,1,13,3,0,9,12,10,4,5,6,15,8,14,L

2,11,7,1,13,3,9,0,12,10,4,5,6,15,8,14,D

2,11,7,0,13,3,9,1,12,10,4,5,6,15,8,14,R

2,11,0,7,13,3,9,1,12,10,4,5,6,15,8,14,R

2,0,11,7,13,3,9,1,12,10,4,5,6,15,8,14,U

2,3,11,7,13,0,9,1,12,10,4,5,6,15,8,14,L

2,3,11,7,13,9,0,1,12,10,4,5,6,15,8,14,L

2,3,11,7,13,9,1,0,12,10,4,5,6,15,8,14,U

2,3,11,7,13,9,1,5,12,10,4,0,6,15,8,14,R

2,3,11,7,13,9,1,5,12,10,0,4,6,15,8,14,U

2,3,11,7,13,9,1,5,12,10,8,4,6,15,0,14,R

2,3,11,7,13,9,1,5,12,10,8,4,6,0,15,14,D

2,3,11,7,13,9,1,5,12,0,8,4,6,10,15,14,R

2,3,11,7,13,9,1,5,0,12,8,4,6,10,15,14,D

2,3,11,7,0,9,1,5,13,12,8,4,6,10,15,14,L

2,3,11,7,9,0,1,5,13,12,8,4,6,10,15,14,L

2,3,11,7,9,1,0,5,13,12,8,4,6,10,15,14,L

2,3,11,7,9,1,5,0,13,12,8,4,6,10,15,14,U

2,3,11,7,9,1,5,4,13,12,8,0,6,10,15,14,R

2,3,11,7,9,1,5,4,13,12,0,8,6,10,15,14,U

2,3,11,7,9,1,5,4,13,12,15,8,6,10,0,14,R

2,3,11,7,9,1,5,4,13,12,15,8,6,0,10,14,R

2,3,11,7,9,1,5,4,13,12,15,8,0,6,10,14,D

2,3,11,7,9,1,5,4,0,12,15,8,13,6,10,14,D

2,3,11,7,0,1,5,4,9,12,15,8,13,6,10,14,L

2,3,11,7,1,0,5,4,9,12,15,8,13,6,10,14,L

2,3,11,7,1,5,0,4,9,12,15,8,13,6,10,14,D

2,3,0,7,1,5,11,4,9,12,15,8,13,6,10,14,L

2,3,7,0,1,5,11,4,9,12,15,8,13,6,10,14,U

2,3,7,4,1,5,11,0,9,12,15,8,13,6,10,14,U

2,3,7,4,1,5,11,8,9,12,15,0,13,6,10,14,R

2,3,7,4,1,5,11,8,9,12,0,15,13,6,10,14,R

2,3,7,4,1,5,11,8,9,0,12,15,13,6,10,14,U

2,3,7,4,1,5,11,8,9,6,12,15,13,0,10,14,L

2,3,7,4,1,5,11,8,9,6,12,15,13,10,0,14,L

2,3,7,4,1,5,11,8,9,6,12,15,13,10,14,0,D

2,3,7,4,1,5,11,8,9,6,12,0,13,10,14,15,R

2,3,7,4,1,5,11,8,9,6,0,12,13,10,14,15,D

2,3,7,4,1,5,0,8,9,6,11,12,13,10,14,15,D

2,3,0,4,1,5,7,8,9,6,11,12,13,10,14,15,R

2,0,3,4,1,5,7,8,9,6,11,12,13,10,14,15,R

0,2,3,4,1,5,7,8,9,6,11,12,13,10,14,15,U

1,2,3,4,0,5,7,8,9,6,11,12,13,10,14,15,L

1,2,3,4,5,0,7,8,9,6,11,12,13,10,14,15,U

1,2,3,4,5,6,7,8,9,0,11,12,13,10,14,15,U

1,2,3,4,5,6,7,8,9,10,11,12,13,0,14,15,L

1,2,3,4,5,6,7,8,9,10,11,12,13,14,0,15,L

3,4,5,1,10,9,7,6,8,2,11,14,15,0,13,12,L

3,4,5,1,10,9,7,6,8,2,11,14,15,13,0,12,D

3,4,5,1,10,9,7,6,8,2,0,14,15,13,11,12,L

3,4,5,1,10,9,7,6,8,2,14,0,15,13,11,12,D

3,4,5,1,10,9,7,0,8,2,14,6,15,13,11,12,D

3,4,5,0,10,9,7,1,8,2,14,6,15,13,11,12,R

3,4,0,5,10,9,7,1,8,2,14,6,15,13,11,12,U

3,4,7,5,10,9,0,1,8,2,14,6,15,13,11,12,R

3,4,7,5,10,0,9,1,8,2,14,6,15,13,11,12,U

3,4,7,5,10,2,9,1,8,0,14,6,15,13,11,12,R

3,4,7,5,10,2,9,1,0,8,14,6,15,13,11,12,U

3,4,7,5,10,2,9,1,15,8,14,6,0,13,11,12,L

3,4,7,5,10,2,9,1,15,8,14,6,13,0,11,12,L

3,4,7,5,10,2,9,1,15,8,14,6,13,11,0,12,D

3,4,7,5,10,2,9,1,15,8,0,6,13,11,14,12,R

3,4,7,5,10,2,9,1,15,0,8,6,13,11,14,12,R

3,4,7,5,10,2,9,1,0,15,8,6,13,11,14,12,D

3,4,7,5,0,2,9,1,10,15,8,6,13,11,14,12,L

3,4,7,5,2,0,9,1,10,15,8,6,13,11,14,12,L

3,4,7,5,2,9,0,1,10,15,8,6,13,11,14,12,L

3,4,7,5,2,9,1,0,10,15,8,6,13,11,14,12,D

3,4,7,0,2,9,1,5,10,15,8,6,13,11,14,12,R

3,4,0,7,2,9,1,5,10,15,8,6,13,11,14,12,R

3,0,4,7,2,9,1,5,10,15,8,6,13,11,14,12,R

0,3,4,7,2,9,1,5,10,15,8,6,13,11,14,12,U

2,3,4,7,0,9,1,5,10,15,8,6,13,11,14,12,L

2,3,4,7,9,0,1,5,10,15,8,6,13,11,14,12,L

2,3,4,7,9,1,0,5,10,15,8,6,13,11,14,12,L

2,3,4,7,9,1,5,0,10,15,8,6,13,11,14,12,U

2,3,4,7,9,1,5,6,10,15,8,0,13,11,14,12,R

2,3,4,7,9,1,5,6,10,15,0,8,13,11,14,12,R

2,3,4,7,9,1,5,6,10,0,15,8,13,11,14,12,U

2,3,4,7,9,1,5,6,10,11,15,8,13,0,14,12,L

2,3,4,7,9,1,5,6,10,11,15,8,13,14,0,12,D

2,3,4,7,9,1,5,6,10,11,0,8,13,14,15,12,R

2,3,4,7,9,1,5,6,10,0,11,8,13,14,15,12,R

2,3,4,7,9,1,5,6,0,10,11,8,13,14,15,12,D

2,3,4,7,0,1,5,6,9,10,11,8,13,14,15,12,L

2,3,4,7,1,0,5,6,9,10,11,8,13,14,15,12,L

2,3,4,7,1,5,0,6,9,10,11,8,13,14,15,12,L

